,created_at,hour_created_at,is_charter,airline_code,api_fare,baggage,class,available_seat,flight_date_time
23679,2023-11-15,18,0,16,73740000.0,0.0,22,9.0,2023-12-27 04:15:00
23680,2023-11-15,18,0,16,76272320.0,0.0,22,9.0,2023-12-27 04:15:00
23681,2023-11-15,18,0,16,81996000.0,20.0,22,9.0,2023-12-27 04:15:00
23682,2023-11-15,18,0,16,84461900.0,20.0,22,9.0,2023-12-27 04:15:00
24707,2023-11-15,18,1,16,66640000.0,20.0,27,9.0,2023-12-27 04:15:00
31802,2023-11-15,20,0,16,73740000.0,0.0,22,9.0,2023-12-27 04:15:00
31803,2023-11-15,20,0,16,76272320.0,0.0,22,9.0,2023-12-27 04:15:00
31804,2023-11-15,20,0,16,81996000.0,20.0,22,9.0,2023-12-27 04:15:00
31805,2023-11-15,20,0,16,84461900.0,20.0,22,9.0,2023-12-27 04:15:00
32565,2023-11-15,20,1,16,66640000.0,20.0,27,9.0,2023-12-27 04:15:00
45299,2023-11-16,3,0,16,74256000.0,0.0,22,9.0,2023-12-27 04:15:00
45305,2023-11-16,3,0,16,82512000.0,20.0,22,9.0,2023-12-27 04:15:00
46547,2023-11-16,3,1,16,66640000.0,20.0,27,9.0,2023-12-27 04:15:00
51477,2023-11-16,5,0,16,74256000.0,0.0,22,9.0,2023-12-27 04:15:00
51480,2023-11-16,5,0,16,77193250.0,0.0,22,9.0,2023-12-27 04:15:00
51483,2023-11-16,5,0,16,82512000.0,20.0,22,9.0,2023-12-27 04:15:00
51486,2023-11-16,5,0,16,85514920.0,20.0,22,9.0,2023-12-27 04:15:00
6495,2023-11-15,14,0,20,99060000.0,15.0,13,9.0,2023-12-27 04:35:00
6518,2023-11-15,14,0,20,120588700.0,15.0,13,9.0,2023-12-27 04:35:00
22346,2023-11-15,18,0,20,99060000.0,15.0,13,9.0,2023-12-27 04:35:00
22367,2023-11-15,18,0,20,120588700.0,15.0,13,9.0,2023-12-27 04:35:00
24372,2023-11-15,18,0,20,99060000.0,15.0,13,9.0,2023-12-27 04:35:00
24386,2023-11-15,18,0,20,120588700.0,15.0,13,9.0,2023-12-27 04:35:00
32281,2023-11-15,20,0,20,99060000.0,15.0,13,9.0,2023-12-27 04:35:00
32292,2023-11-15,20,0,20,120588700.0,15.0,13,9.0,2023-12-27 04:35:00
5879,2023-11-15,14,0,1,81301000.0,0.0,23,9.0,2023-12-27 04:45:00
5917,2023-11-15,14,0,1,95111000.0,0.0,23,9.0,2023-12-27 04:45:00
5933,2023-11-15,14,0,1,95295000.0,0.0,23,9.0,2023-12-27 04:45:00
5947,2023-11-15,14,0,1,95437210.0,0.0,23,9.0,2023-12-27 04:45:00
5977,2023-11-15,14,0,1,103513570.0,20.0,23,9.0,2023-12-27 04:45:00
6008,2023-11-15,14,0,1,114327560.0,0.0,23,9.0,2023-12-27 04:45:00
6022,2023-11-15,14,0,1,114579715.0,0.0,23,9.0,2023-12-27 04:45:00
6056,2023-11-15,14,0,1,122403920.0,20.0,23,9.0,2023-12-27 04:45:00
6070,2023-11-15,14,0,1,122656075.0,20.0,23,9.0,2023-12-27 04:45:00
6104,2023-11-15,14,0,1,197410690.0,0.0,24,9.0,2023-12-27 04:45:00
6130,2023-11-15,14,0,1,200110580.0,0.0,23,9.0,2023-12-27 04:45:00
6162,2023-11-15,14,0,1,205505920.0,20.0,24,9.0,2023-12-27 04:45:00
6187,2023-11-15,14,0,1,208205810.0,20.0,23,9.0,2023-12-27 04:45:00
6230,2023-11-15,14,0,1,216301040.0,0.0,23,9.0,2023-12-27 04:45:00
6245,2023-11-15,14,0,1,216553195.0,0.0,23,9.0,2023-12-27 04:45:00
6284,2023-11-15,14,0,1,224396270.0,20.0,23,9.0,2023-12-27 04:45:00
6299,2023-11-15,14,0,1,224648425.0,20.0,23,9.0,2023-12-27 04:45:00
6329,2023-11-15,14,0,1,232491500.0,0.0,23,9.0,2023-12-27 04:45:00
6366,2023-11-15,14,0,1,240567860.0,20.0,23,9.0,2023-12-27 04:45:00
21730,2023-11-15,18,0,1,81301000.0,0.0,23,9.0,2023-12-27 04:45:00
21771,2023-11-15,18,0,1,95111000.0,0.0,23,9.0,2023-12-27 04:45:00
21789,2023-11-15,18,0,1,95295000.0,0.0,23,9.0,2023-12-27 04:45:00
21803,2023-11-15,18,0,1,95437210.0,0.0,23,9.0,2023-12-27 04:45:00
21835,2023-11-15,18,0,1,103513570.0,20.0,23,9.0,2023-12-27 04:45:00
21870,2023-11-15,18,0,1,114327560.0,0.0,23,9.0,2023-12-27 04:45:00
21884,2023-11-15,18,0,1,114579715.0,0.0,23,9.0,2023-12-27 04:45:00
21918,2023-11-15,18,0,1,122403920.0,20.0,23,9.0,2023-12-27 04:45:00
21932,2023-11-15,18,0,1,122656075.0,20.0,23,9.0,2023-12-27 04:45:00
21967,2023-11-15,18,0,1,197410690.0,0.0,24,9.0,2023-12-27 04:45:00
21994,2023-11-15,18,0,1,200110580.0,0.0,23,9.0,2023-12-27 04:45:00
22028,2023-11-15,18,0,1,205505920.0,20.0,24,9.0,2023-12-27 04:45:00
22055,2023-11-15,18,0,1,208205810.0,20.0,23,9.0,2023-12-27 04:45:00
22097,2023-11-15,18,0,1,216301040.0,0.0,23,9.0,2023-12-27 04:45:00
22111,2023-11-15,18,0,1,216553195.0,0.0,23,9.0,2023-12-27 04:45:00
22149,2023-11-15,18,0,1,224396270.0,20.0,23,9.0,2023-12-27 04:45:00
22163,2023-11-15,18,0,1,224648425.0,20.0,23,9.0,2023-12-27 04:45:00
22194,2023-11-15,18,0,1,232491500.0,0.0,23,9.0,2023-12-27 04:45:00
22233,2023-11-15,18,0,1,240567860.0,20.0,23,9.0,2023-12-27 04:45:00
23953,2023-11-15,18,0,1,81301000.0,0.0,23,9.0,2023-12-27 04:45:00
23974,2023-11-15,18,0,1,95111000.0,0.0,23,9.0,2023-12-27 04:45:00
23989,2023-11-15,18,0,1,95295000.0,0.0,23,9.0,2023-12-27 04:45:00
24003,2023-11-15,18,0,1,95437210.0,0.0,23,9.0,2023-12-27 04:45:00
24023,2023-11-15,18,0,1,103513570.0,20.0,23,9.0,2023-12-27 04:45:00
24044,2023-11-15,18,0,1,114327560.0,0.0,23,9.0,2023-12-27 04:45:00
24058,2023-11-15,18,0,1,114579715.0,0.0,23,9.0,2023-12-27 04:45:00
24078,2023-11-15,18,0,1,122403920.0,20.0,23,9.0,2023-12-27 04:45:00
24092,2023-11-15,18,0,1,122656075.0,20.0,23,9.0,2023-12-27 04:45:00
24114,2023-11-15,18,0,1,197410690.0,0.0,24,9.0,2023-12-27 04:45:00
24137,2023-11-15,18,0,1,200110580.0,0.0,23,9.0,2023-12-27 04:45:00
24154,2023-11-15,18,0,1,205505920.0,20.0,24,9.0,2023-12-27 04:45:00
24177,2023-11-15,18,0,1,208205810.0,20.0,23,9.0,2023-12-27 04:45:00
24197,2023-11-15,18,0,1,216301040.0,0.0,23,9.0,2023-12-27 04:45:00
24211,2023-11-15,18,0,1,216553195.0,0.0,23,9.0,2023-12-27 04:45:00
24232,2023-11-15,18,0,1,224396270.0,20.0,23,9.0,2023-12-27 04:45:00
24246,2023-11-15,18,0,1,224648425.0,20.0,23,9.0,2023-12-27 04:45:00
24266,2023-11-15,18,0,1,232491500.0,0.0,23,9.0,2023-12-27 04:45:00
24292,2023-11-15,18,0,1,240567860.0,20.0,23,9.0,2023-12-27 04:45:00
31999,2023-11-15,20,0,1,81301000.0,0.0,23,9.0,2023-12-27 04:45:00
32016,2023-11-15,20,0,1,95111000.0,0.0,23,9.0,2023-12-27 04:45:00
32032,2023-11-15,20,0,1,95295000.0,0.0,23,9.0,2023-12-27 04:45:00
32045,2023-11-15,20,0,1,95437210.0,0.0,23,9.0,2023-12-27 04:45:00
32058,2023-11-15,20,0,1,103513570.0,20.0,23,9.0,2023-12-27 04:45:00
32069,2023-11-15,20,0,1,114327560.0,0.0,23,9.0,2023-12-27 04:45:00
32080,2023-11-15,20,0,1,114579715.0,0.0,23,9.0,2023-12-27 04:45:00
32091,2023-11-15,20,0,1,122403920.0,20.0,23,9.0,2023-12-27 04:45:00
32102,2023-11-15,20,0,1,122656075.0,20.0,23,9.0,2023-12-27 04:45:00
32113,2023-11-15,20,0,1,197410690.0,0.0,24,9.0,2023-12-27 04:45:00
32131,2023-11-15,20,0,1,200110580.0,0.0,23,9.0,2023-12-27 04:45:00
32142,2023-11-15,20,0,1,205505920.0,20.0,24,9.0,2023-12-27 04:45:00
32160,2023-11-15,20,0,1,208205810.0,20.0,23,9.0,2023-12-27 04:45:00
32171,2023-11-15,20,0,1,216301040.0,0.0,23,9.0,2023-12-27 04:45:00
32182,2023-11-15,20,0,1,216553195.0,0.0,23,9.0,2023-12-27 04:45:00
32193,2023-11-15,20,0,1,224396270.0,20.0,23,9.0,2023-12-27 04:45:00
32204,2023-11-15,20,0,1,224648425.0,20.0,23,9.0,2023-12-27 04:45:00
32215,2023-11-15,20,0,1,232491500.0,0.0,23,9.0,2023-12-27 04:45:00
32232,2023-11-15,20,0,1,240567860.0,20.0,23,9.0,2023-12-27 04:45:00
51951,2023-11-16,5,0,1,81317000.0,0.0,23,9.0,2023-12-27 04:45:00
51992,2023-11-16,5,0,1,95129000.0,0.0,23,9.0,2023-12-27 04:45:00
52011,2023-11-16,5,0,1,95315000.0,0.0,23,9.0,2023-12-27 04:45:00
52026,2023-11-16,5,0,1,95561900.0,0.0,23,9.0,2023-12-27 04:45:00
5081,2023-11-15,14,0,18,164135970.0,25.0,16,9.0,2023-12-27 05:00:00
5130,2023-11-15,14,0,18,244160190.0,25.0,16,9.0,2023-12-27 05:00:00
20887,2023-11-15,18,0,18,164135970.0,25.0,16,9.0,2023-12-27 05:00:00
20941,2023-11-15,18,0,18,244160190.0,25.0,16,9.0,2023-12-27 05:00:00
23486,2023-11-15,18,0,18,164135970.0,25.0,16,9.0,2023-12-27 05:00:00
23515,2023-11-15,18,0,18,244160190.0,25.0,16,9.0,2023-12-27 05:00:00
31660,2023-11-15,20,0,18,164135970.0,25.0,16,9.0,2023-12-27 05:00:00
31681,2023-11-15,20,0,18,244160190.0,25.0,16,9.0,2023-12-27 05:00:00
51136,2023-11-16,5,0,18,164148970.0,25.0,16,9.0,2023-12-27 05:00:00
51186,2023-11-16,5,0,18,244509840.0,25.0,16,9.0,2023-12-27 05:00:00
2906,2023-11-15,13,1,16,66640000.0,25.0,27,9.0,2023-12-27 06:30:00
7280,2023-11-15,14,1,16,66640000.0,25.0,27,9.0,2023-12-27 06:30:00
23112,2023-11-15,18,1,16,66640000.0,25.0,27,9.0,2023-12-27 06:30:00
24725,2023-11-15,18,1,16,66640000.0,25.0,27,9.0,2023-12-27 06:30:00
32582,2023-11-15,20,1,16,66640000.0,25.0,27,9.0,2023-12-27 06:30:00
46578,2023-11-16,3,1,16,66640000.0,25.0,27,9.0,2023-12-27 06:30:00
6609,2023-11-15,14,0,20,99060000.0,15.0,13,9.0,2023-12-27 07:00:00
6626,2023-11-15,14,0,20,120588700.0,15.0,13,9.0,2023-12-27 07:00:00
22453,2023-11-15,18,0,20,99060000.0,15.0,13,9.0,2023-12-27 07:00:00
22469,2023-11-15,18,0,20,120588700.0,15.0,13,9.0,2023-12-27 07:00:00
24439,2023-11-15,18,0,20,99060000.0,15.0,13,9.0,2023-12-27 07:00:00
24450,2023-11-15,18,0,20,120588700.0,15.0,13,9.0,2023-12-27 07:00:00
32333,2023-11-15,20,0,20,99060000.0,15.0,13,9.0,2023-12-27 07:00:00
32343,2023-11-15,20,0,20,120588700.0,15.0,13,9.0,2023-12-27 07:00:00
1376,2023-11-15,13,0,10,80000000.0,30.0,27,5.0,2023-12-27 07:50:00
3012,2023-11-15,13,1,10,76960000.0,30.0,27,5.0,2023-12-27 07:50:00
3013,2023-11-15,13,1,10,80000000.0,30.0,27,5.0,2023-12-27 07:50:00
5767,2023-11-15,14,0,10,80000000.0,30.0,27,5.0,2023-12-27 07:50:00
7368,2023-11-15,14,1,10,76960000.0,30.0,27,5.0,2023-12-27 07:50:00
7369,2023-11-15,14,1,10,80000000.0,30.0,27,5.0,2023-12-27 07:50:00
21609,2023-11-15,18,0,10,80000000.0,30.0,27,5.0,2023-12-27 07:50:00
23206,2023-11-15,18,1,10,76960000.0,30.0,27,5.0,2023-12-27 07:50:00
23207,2023-11-15,18,1,10,80000000.0,30.0,27,5.0,2023-12-27 07:50:00
23874,2023-11-15,18,0,10,80000000.0,30.0,27,5.0,2023-12-27 07:50:00
24752,2023-11-15,18,1,10,76960000.0,30.0,27,5.0,2023-12-27 07:50:00
31945,2023-11-15,20,0,10,80000000.0,30.0,27,5.0,2023-12-27 07:50:00
32604,2023-11-15,20,1,10,76960000.0,30.0,27,5.0,2023-12-27 07:50:00
45527,2023-11-16,3,0,10,80000000.0,30.0,27,5.0,2023-12-27 07:50:00
46667,2023-11-16,3,1,10,76960000.0,30.0,27,5.0,2023-12-27 07:50:00
46668,2023-11-16,3,1,10,80000000.0,30.0,27,5.0,2023-12-27 07:50:00
51831,2023-11-16,5,0,10,80000000.0,30.0,27,5.0,2023-12-27 07:50:00
2564,2023-11-15,13,1,17,79999999.0,30.0,27,5.0,2023-12-27 08:45:00
2565,2023-11-15,13,1,17,80000000.0,30.0,27,5.0,2023-12-27 08:45:00
2566,2023-11-15,13,1,17,80000000.0,30.0,27,6.0,2023-12-27 08:45:00
6976,2023-11-15,14,1,17,79999999.0,30.0,27,5.0,2023-12-27 08:45:00
6978,2023-11-15,14,1,17,80000000.0,30.0,27,5.0,2023-12-27 08:45:00
6979,2023-11-15,14,1,17,80000000.0,30.0,27,6.0,2023-12-27 08:45:00
22819,2023-11-15,18,1,17,80000000.0,30.0,27,5.0,2023-12-27 08:45:00
22821,2023-11-15,18,1,17,80000000.0,30.0,27,6.0,2023-12-27 08:45:00
46288,2023-11-16,3,1,17,80000000.0,30.0,27,5.0,2023-12-27 08:45:00
46289,2023-11-16,3,1,17,80000000.0,30.0,27,6.0,2023-12-27 08:45:00
289,2023-11-15,13,0,21,118866000.0,30.0,27,9.0,2023-12-27 08:50:00
313,2023-11-15,13,0,21,208266000.0,40.0,10,9.0,2023-12-27 08:50:00
2502,2023-11-15,13,1,21,81863400.0,30.0,27,5.0,2023-12-27 08:50:00
4725,2023-11-15,14,0,21,118866000.0,30.0,27,9.0,2023-12-27 08:50:00
4744,2023-11-15,14,0,21,208266000.0,40.0,10,9.0,2023-12-27 08:50:00
6928,2023-11-15,14,1,21,81863400.0,30.0,27,5.0,2023-12-27 08:50:00
20523,2023-11-15,18,0,21,118866000.0,30.0,27,9.0,2023-12-27 08:50:00
20548,2023-11-15,18,0,21,208266000.0,40.0,10,9.0,2023-12-27 08:50:00
22777,2023-11-15,18,1,21,81863400.0,30.0,27,5.0,2023-12-27 08:50:00
24624,2023-11-15,18,1,21,81863400.0,30.0,27,5.0,2023-12-27 08:50:00
32487,2023-11-15,20,1,21,81863400.0,30.0,27,5.0,2023-12-27 08:50:00
44835,2023-11-16,3,0,21,118866000.0,30.0,27,9.0,2023-12-27 08:50:00
44856,2023-11-16,3,0,21,208266000.0,40.0,10,9.0,2023-12-27 08:50:00
46246,2023-11-16,3,1,21,81863400.0,30.0,27,5.0,2023-12-27 08:50:00
50749,2023-11-16,5,0,21,118866000.0,30.0,27,9.0,2023-12-27 08:50:00
50774,2023-11-16,5,0,21,208266000.0,40.0,10,9.0,2023-12-27 08:50:00
6437,2023-11-15,14,0,20,150100000.0,15.0,4,9.0,2023-12-27 09:35:00
6461,2023-11-15,14,0,20,191822950.0,15.0,4,9.0,2023-12-27 09:35:00
22296,2023-11-15,18,0,20,150100000.0,15.0,4,9.0,2023-12-27 09:35:00
22316,2023-11-15,18,0,20,191822950.0,15.0,4,9.0,2023-12-27 09:35:00
24337,2023-11-15,18,0,20,150100000.0,15.0,4,9.0,2023-12-27 09:35:00
24350,2023-11-15,18,0,20,191822950.0,15.0,4,9.0,2023-12-27 09:35:00
32255,2023-11-15,20,0,20,150100000.0,15.0,4,9.0,2023-12-27 09:35:00
32263,2023-11-15,20,0,20,191822950.0,15.0,4,9.0,2023-12-27 09:35:00
4908,2023-11-15,14,0,7,159087960.0,30.0,12,9.0,2023-12-27 10:00:00
20715,2023-11-15,18,0,7,159087960.0,30.0,12,9.0,2023-12-27 10:00:00
23386,2023-11-15,18,0,7,159087960.0,30.0,12,9.0,2023-12-27 10:00:00
31579,2023-11-15,20,0,7,159087960.0,30.0,12,9.0,2023-12-27 10:00:00
50954,2023-11-16,5,0,7,159106960.0,30.0,12,9.0,2023-12-27 10:00:00
4975,2023-11-15,14,0,18,164135970.0,25.0,16,9.0,2023-12-27 12:10:00
5021,2023-11-15,14,0,18,244160190.0,25.0,16,9.0,2023-12-27 12:10:00
5044,2023-11-15,14,0,18,246064580.0,25.0,16,9.0,2023-12-27 12:10:00
20777,2023-11-15,18,0,18,164135970.0,25.0,16,9.0,2023-12-27 12:10:00
20823,2023-11-15,18,0,18,244160190.0,25.0,16,9.0,2023-12-27 12:10:00
20847,2023-11-15,18,0,18,246064580.0,25.0,16,9.0,2023-12-27 12:10:00
23424,2023-11-15,18,0,18,164135970.0,25.0,16,9.0,2023-12-27 12:10:00
23450,2023-11-15,18,0,18,244160190.0,25.0,16,9.0,2023-12-27 12:10:00
23464,2023-11-15,18,0,18,246064580.0,25.0,16,9.0,2023-12-27 12:10:00
31612,2023-11-15,20,0,18,164135970.0,25.0,16,9.0,2023-12-27 12:10:00
31636,2023-11-15,20,0,18,244160190.0,25.0,16,9.0,2023-12-27 12:10:00
31645,2023-11-15,20,0,18,246064580.0,25.0,16,9.0,2023-12-27 12:10:00
51023,2023-11-16,5,0,18,164148970.0,25.0,16,9.0,2023-12-27 12:10:00
51074,2023-11-16,5,0,18,244509840.0,25.0,16,9.0,2023-12-27 12:10:00
51099,2023-11-16,5,0,18,246416820.0,25.0,16,9.0,2023-12-27 12:10:00
6678,2023-11-15,14,0,20,99060000.0,15.0,13,9.0,2023-12-27 12:40:00
6701,2023-11-15,14,0,20,120588700.0,15.0,13,9.0,2023-12-27 12:40:00
22518,2023-11-15,18,0,20,99060000.0,15.0,13,9.0,2023-12-27 12:40:00
22537,2023-11-15,18,0,20,120588700.0,15.0,13,9.0,2023-12-27 12:40:00
24482,2023-11-15,18,0,20,99060000.0,15.0,13,9.0,2023-12-27 12:40:00
24496,2023-11-15,18,0,20,120588700.0,15.0,13,9.0,2023-12-27 12:40:00
32366,2023-11-15,20,0,20,99060000.0,15.0,13,9.0,2023-12-27 12:40:00
32377,2023-11-15,20,0,20,120588700.0,15.0,13,9.0,2023-12-27 12:40:00
4871,2023-11-15,14,0,7,159087960.0,30.0,12,9.0,2023-12-27 15:25:00
20682,2023-11-15,18,0,7,159087960.0,30.0,12,9.0,2023-12-27 15:25:00
23364,2023-11-15,18,0,7,159087960.0,30.0,12,9.0,2023-12-27 15:25:00
31560,2023-11-15,20,0,7,159087960.0,30.0,12,9.0,2023-12-27 15:25:00
50918,2023-11-16,5,0,7,159106960.0,30.0,12,9.0,2023-12-27 15:25:00
2306,2023-11-15,13,0,2,66255940.0,30.0,27,7.0,2023-12-27 16:00:00
2312,2023-11-15,13,0,2,85155000.0,40.0,2,5.0,2023-12-27 16:00:00
6738,2023-11-15,14,0,2,66255940.0,30.0,27,7.0,2023-12-27 16:00:00
6745,2023-11-15,14,0,2,85155000.0,40.0,2,5.0,2023-12-27 16:00:00
22574,2023-11-15,18,0,2,66255940.0,30.0,27,7.0,2023-12-27 16:00:00
22582,2023-11-15,18,0,2,85155000.0,40.0,2,5.0,2023-12-27 16:00:00
24515,2023-11-15,18,0,2,66255940.0,30.0,27,7.0,2023-12-27 16:00:00
24519,2023-11-15,18,0,2,85155000.0,40.0,2,5.0,2023-12-27 16:00:00
32388,2023-11-15,20,0,2,66255940.0,30.0,27,7.0,2023-12-27 16:00:00
32392,2023-11-15,20,0,2,85155000.0,40.0,2,5.0,2023-12-27 16:00:00
46070,2023-11-16,3,0,2,66255940.0,30.0,27,7.0,2023-12-27 16:00:00
46077,2023-11-16,3,0,2,85155000.0,40.0,2,5.0,2023-12-27 16:00:00
225,2023-11-15,13,0,21,86366000.0,30.0,19,9.0,2023-12-27 17:45:00
258,2023-11-15,13,0,21,208266000.0,40.0,10,9.0,2023-12-27 17:45:00
2461,2023-11-15,13,1,21,61873500.0,30.0,27,2.0,2023-12-27 17:45:00
4675,2023-11-15,14,0,21,86366000.0,30.0,19,9.0,2023-12-27 17:45:00
4701,2023-11-15,14,0,21,208266000.0,40.0,10,9.0,2023-12-27 17:45:00
6894,2023-11-15,14,1,21,61873500.0,30.0,27,2.0,2023-12-27 17:45:00
20462,2023-11-15,18,0,21,86366000.0,30.0,19,9.0,2023-12-27 17:45:00
20495,2023-11-15,18,0,21,208266000.0,40.0,10,9.0,2023-12-27 17:45:00
22741,2023-11-15,18,1,21,61873500.0,30.0,27,6.0,2023-12-27 17:45:00
24608,2023-11-15,18,1,21,61873500.0,30.0,27,6.0,2023-12-27 17:45:00
32471,2023-11-15,20,1,21,61873500.0,30.0,27,6.0,2023-12-27 17:45:00
44784,2023-11-16,3,0,21,86366000.0,30.0,19,9.0,2023-12-27 17:45:00
44812,2023-11-16,3,0,21,208266000.0,40.0,10,9.0,2023-12-27 17:45:00
46212,2023-11-16,3,1,21,61873500.0,30.0,27,6.0,2023-12-27 17:45:00
50686,2023-11-16,5,0,21,86366000.0,30.0,19,9.0,2023-12-27 17:45:00
50721,2023-11-16,5,0,21,208266000.0,40.0,10,9.0,2023-12-27 17:45:00
2622,2023-11-15,13,1,17,80000000.0,30.0,27,5.0,2023-12-27 19:00:00
2623,2023-11-15,13,1,17,80000000.0,30.0,27,9.0,2023-12-27 19:00:00
7026,2023-11-15,14,1,17,80000000.0,30.0,27,5.0,2023-12-27 19:00:00
7028,2023-11-15,14,1,17,80000000.0,30.0,27,9.0,2023-12-27 19:00:00
22865,2023-11-15,18,1,17,80000000.0,30.0,27,5.0,2023-12-27 19:00:00
22869,2023-11-15,18,1,17,80000000.0,30.0,27,9.0,2023-12-27 19:00:00
46331,2023-11-16,3,1,17,80000000.0,30.0,27,5.0,2023-12-27 19:00:00
46334,2023-11-16,3,1,17,80000000.0,30.0,27,9.0,2023-12-27 19:00:00
5635,2023-11-15,14,0,15,264367740.0,30.0,19,7.0,2023-12-27 19:55:00
21460,2023-11-15,18,0,15,264367740.0,30.0,19,7.0,2023-12-27 19:55:00
23788,2023-11-15,18,0,15,264367740.0,30.0,19,7.0,2023-12-27 19:55:00
31886,2023-11-15,20,0,15,264367740.0,30.0,19,7.0,2023-12-27 19:55:00
51684,2023-11-16,5,0,15,264660410.0,30.0,19,7.0,2023-12-27 19:55:00
5186,2023-11-15,14,0,18,164135970.0,25.0,16,9.0,2023-12-27 22:45:00
5224,2023-11-15,14,0,18,165527970.0,25.0,16,9.0,2023-12-27 22:45:00
5253,2023-11-15,14,0,18,244160190.0,25.0,16,9.0,2023-12-27 22:45:00
5287,2023-11-15,14,0,18,246064580.0,25.0,16,9.0,2023-12-27 22:45:00
21007,2023-11-15,18,0,18,164135970.0,25.0,16,9.0,2023-12-27 22:45:00
21044,2023-11-15,18,0,18,165527970.0,25.0,16,9.0,2023-12-27 22:45:00
21076,2023-11-15,18,0,18,244160190.0,25.0,16,9.0,2023-12-27 22:45:00
21108,2023-11-15,18,0,18,246064580.0,25.0,16,9.0,2023-12-27 22:45:00
23551,2023-11-15,18,0,18,164135970.0,25.0,16,9.0,2023-12-27 22:45:00
23571,2023-11-15,18,0,18,165527970.0,25.0,16,9.0,2023-12-27 22:45:00
23589,2023-11-15,18,0,18,244160190.0,25.0,16,9.0,2023-12-27 22:45:00
23608,2023-11-15,18,0,18,246064580.0,25.0,16,9.0,2023-12-27 22:45:00
31702,2023-11-15,20,0,18,164135970.0,25.0,16,9.0,2023-12-27 22:45:00
31719,2023-11-15,20,0,18,165527970.0,25.0,16,9.0,2023-12-27 22:45:00
31732,2023-11-15,20,0,18,244160190.0,25.0,16,9.0,2023-12-27 22:45:00
31743,2023-11-15,20,0,18,246064580.0,25.0,16,9.0,2023-12-27 22:45:00
51244,2023-11-16,5,0,18,164148970.0,25.0,16,9.0,2023-12-27 22:45:00
51281,2023-11-16,5,0,18,165540970.0,25.0,16,9.0,2023-12-27 22:45:00
51312,2023-11-16,5,0,18,244509840.0,25.0,16,9.0,2023-12-27 22:45:00
51346,2023-11-16,5,0,18,246416820.0,25.0,16,9.0,2023-12-27 22:45:00
4940,2023-11-15,14,0,7,159087960.0,30.0,12,9.0,2023-12-27 23:40:00
20744,2023-11-15,18,0,7,159087960.0,30.0,12,9.0,2023-12-27 23:40:00
23405,2023-11-15,18,0,7,159087960.0,30.0,12,9.0,2023-12-27 23:40:00
31596,2023-11-15,20,0,7,159087960.0,30.0,12,9.0,2023-12-27 23:40:00
50986,2023-11-16,5,0,7,159106960.0,30.0,12,9.0,2023-12-27 23:40:00
17551,2023-11-15,17,0,13,198120000.0,2.0,15,9.0,2023-12-28 01:50:00
17552,2023-11-15,17,0,13,199314000.0,2.0,15,9.0,2023-12-28 01:50:00
17577,2023-11-15,17,0,13,261181000.0,2.0,15,9.0,2023-12-28 01:50:00
17579,2023-11-15,17,0,13,277860345.0,2.0,15,9.0,2023-12-28 01:50:00
17580,2023-11-15,17,0,13,279495005.0,2.0,15,9.0,2023-12-28 01:50:00
17585,2023-11-15,17,0,13,365825255.0,2.0,15,9.0,2023-12-28 01:50:00
17652,2023-11-15,17,0,13,125037320.0,23.0,13,4.0,2023-12-28 01:50:00
17656,2023-11-15,17,0,13,146077370.0,30.0,19,4.0,2023-12-28 01:50:00
33196,2023-11-15,21,0,13,198136000.0,2.0,15,9.0,2023-12-28 01:50:00
33197,2023-11-15,21,0,13,199330000.0,2.0,15,9.0,2023-12-28 01:50:00
33219,2023-11-15,21,0,13,261197000.0,2.0,15,9.0,2023-12-28 01:50:00
33222,2023-11-15,21,0,13,278200190.0,2.0,15,9.0,2023-12-28 01:50:00
33223,2023-11-15,21,0,13,279837070.0,2.0,15,9.0,2023-12-28 01:50:00
33226,2023-11-15,21,0,13,366280540.0,2.0,15,9.0,2023-12-28 01:50:00
33290,2023-11-15,21,0,13,125121125.0,23.0,13,4.0,2023-12-28 01:50:00
33292,2023-11-15,21,0,13,146180045.0,30.0,19,4.0,2023-12-28 01:50:00
36489,2023-11-15,22,0,13,198136000.0,2.0,15,9.0,2023-12-28 01:50:00
36490,2023-11-15,22,0,13,199330000.0,2.0,15,9.0,2023-12-28 01:50:00
36502,2023-11-15,22,0,13,261197000.0,2.0,15,9.0,2023-12-28 01:50:00
36505,2023-11-15,22,0,13,278200190.0,2.0,15,9.0,2023-12-28 01:50:00
36506,2023-11-15,22,0,13,279837070.0,2.0,15,9.0,2023-12-28 01:50:00
36508,2023-11-15,22,0,13,366280540.0,2.0,15,9.0,2023-12-28 01:50:00
36551,2023-11-15,22,0,13,125121125.0,23.0,13,4.0,2023-12-28 01:50:00
36552,2023-11-15,22,0,13,146180045.0,30.0,19,4.0,2023-12-28 01:50:00
18437,2023-11-15,17,0,20,150100000.0,15.0,4,9.0,2023-12-28 02:15:00
18451,2023-11-15,17,0,20,191822950.0,15.0,4,9.0,2023-12-28 02:15:00
33936,2023-11-15,21,0,20,150113000.0,15.0,4,9.0,2023-12-28 02:15:00
33949,2023-11-15,21,0,20,192089165.0,15.0,4,9.0,2023-12-28 02:15:00
36975,2023-11-15,22,0,20,150113000.0,15.0,4,9.0,2023-12-28 02:15:00
36985,2023-11-15,22,0,20,192089165.0,15.0,4,9.0,2023-12-28 02:15:00
17814,2023-11-15,17,0,1,61553000.0,0.0,24,6.0,2023-12-28 03:10:00
